score_id,user_id,company_id,date,churn_probability,state,logins_that_day,time_spent_mins
143380,443,4,2024-03-30,0.01,Active,3,84.15
143381,443,4,2024-04-06,0.01,Active,2,55.15
143382,443,4,2024-04-11,0.01,Active,5,122.96
143383,443,4,2024-04-16,0.01,Active,3,81.18
143384,443,4,2024-04-23,0.01,Active,3,81.81
143385,443,4,2024-04-28,0.01,Active,4,94.65
143386,443,4,2024-05-04,0.01,Active,2,49.88
143387,443,4,2024-05-08,0.01,Active,4,103.57
143388,443,4,2024-05-15,0.01,Active,5,122.5
143389,443,4,2024-05-21,0.01,Active,3,73.76
143390,443,4,2024-05-24,0.01,Active,5,132.66
143391,443,4,2024-05-29,0.01,Active,4,93.27
143392,443,4,2024-06-01,0.01,Active,3,78.17
143393,443,4,2024-06-06,0.01,Active,6,155.34
143394,443,4,2024-06-11,0.01,Active,5,115.08
143395,443,4,2024-06-15,0.01,Active,5,121.6
143396,443,4,2024-06-22,0.01,Active,6,157.66
143397,443,4,2024-06-26,0.01,Active,2,45.25
143398,443,4,2024-07-02,0.01,Active,4,99.42
143399,443,4,2024-07-06,0.01,Active,3,65.17
143400,443,4,2024-07-11,0.01,Active,5,132.68
143401,443,4,2024-07-15,0.01,Active,5,121.42
143402,443,4,2024-07-20,0.01,Active,7,165.39
143403,443,4,2024-07-24,0.01,Active,6,156.0
143404,443,4,2024-07-28,0.06,Active,1,25.13
143405,443,4,2024-08-02,0.01,Active,5,121.93
143406,443,4,2024-08-05,0.01,Active,5,126.14
143407,443,4,2024-08-12,0.01,Active,3,81.28
143408,443,4,2024-08-19,0.01,Active,3,69.09
143409,443,4,2024-08-24,0.01,Active,4,109.98
143410,443,4,2024-08-31,0.01,Active,3,67.59
143411,443,4,2024-09-06,0.01,Active,6,144.62
143412,443,4,2024-09-10,0.06,Active,1,28.68
143413,443,4,2024-09-14,0.01,Active,3,77.53
143414,443,4,2024-09-17,0.01,Active,3,77.07
143415,443,4,2024-09-24,0.01,Active,3,78.04
143416,443,4,2024-09-27,0.01,Active,2,57.81
143417,443,4,2024-10-02,0.01,Active,3,83.54
143418,443,4,2024-10-07,0.01,Active,3,76.76
143419,443,4,2024-10-10,0.01,Active,5,117.66
143420,443,4,2024-10-15,0.01,Active,6,159.53
143421,443,4,2024-10-21,0.06,Active,1,25.44
143422,443,4,2024-10-26,0.01,Active,7,183.87
143423,443,4,2024-10-30,0.01,Active,4,92.8
143424,443,4,2024-11-03,0.06,Active,1,20.94
143425,443,4,2024-11-09,0.01,Active,2,45.85
143426,443,4,2024-11-12,0.01,Active,5,125.18
143427,443,4,2024-11-19,0.01,Active,2,40.59
143428,443,4,2024-11-22,0.01,Active,4,102.08
143429,443,4,2024-11-27,0.01,Active,6,146.16
143430,443,4,2024-11-30,0.01,Active,6,158.78
143431,443,4,2024-12-04,0.06,Active,1,16.79
143432,443,4,2024-12-07,0.01,Active,4,106.81
143433,443,4,2024-12-10,0.01,Active,3,69.15
143434,443,4,2024-12-15,0.06,Active,1,17.2
143435,443,4,2024-12-20,0.01,Active,5,118.05
143436,443,4,2024-12-25,0.01,Active,3,73.38
143437,443,4,2024-12-31,0.01,Active,4,94.35
143438,443,4,2025-01-04,0.01,Active,4,107.47
143439,443,4,2025-01-10,0.01,Active,4,98.72
143440,443,4,2025-01-14,0.01,Active,3,77.67
143441,443,4,2025-01-18,0.01,Active,6,159.1
143442,443,4,2025-01-25,0.01,Active,3,74.28
143443,443,4,2025-01-30,0.01,Active,5,117.85
143444,443,4,2025-02-03,0.01,Active,4,94.26
143445,443,4,2025-02-09,0.01,Active,4,99.22
143446,443,4,2025-02-14,0.01,Active,2,41.51
143447,443,4,2025-02-18,0.01,Active,3,72.16
143448,443,4,2025-02-25,0.01,Active,3,83.48
143449,443,4,2025-03-02,0.01,Active,6,145.88
143450,443,4,2025-03-09,0.01,Active,7,184.08
143451,443,4,2025-03-15,0.01,Active,5,130.39
143452,443,4,2025-03-18,0.01,Active,4,98.83
143453,443,4,2025-03-24,0.01,Active,6,141.97
143454,443,4,2025-03-30,0.01,Active,2,43.92
143455,443,4,2025-04-06,0.06,Active,1,15.63
143456,443,4,2025-04-13,0.01,Active,5,120.58
143457,443,4,2025-04-19,0.01,Active,6,144.12
143458,443,4,2025-04-26,0.01,Active,7,166.46
143459,443,4,2025-04-30,0.01,Active,5,133.07
143460,443,4,2025-05-03,0.01,Active,3,84.99
143461,443,4,2025-05-06,0.01,Active,2,44.63
143462,443,4,2025-05-09,0.01,Active,5,132.61
143463,443,4,2025-05-13,0.01,Active,7,178.88
143464,443,4,2025-05-20,0.01,Active,2,48.13
143465,443,4,2025-05-27,0.01,Active,4,107.76
143466,443,4,2025-06-03,0.01,Active,5,120.53
143467,443,4,2025-06-09,0.01,Active,3,66.65
143468,443,4,2025-06-16,0.01,Active,5,116.43
143469,443,4,2025-06-22,0.01,Active,5,120.45
143470,443,4,2025-06-28,0.01,Active,3,78.96
143471,443,4,2025-07-02,0.01,Active,7,171.52
143472,443,4,2025-07-06,0.01,Active,4,98.92
143473,443,4,2025-07-10,0.01,Active,5,126.13
143474,443,4,2025-07-16,0.06,Active,1,29.46
143475,443,4,2025-07-22,0.01,Active,2,52.61
143476,443,4,2025-07-27,0.01,Active,5,132.59
143477,443,4,2025-07-30,0.01,Active,4,105.78
143478,443,4,2025-08-05,0.01,Active,4,96.57
143479,443,4,2025-08-12,0.01,Active,6,142.05
143480,443,4,2025-08-15,0.01,Active,2,55.94
143481,443,4,2025-08-20,0.01,Active,7,167.28
143482,443,4,2025-08-24,0.01,Active,4,95.25
143483,443,4,2025-08-30,0.01,Active,3,77.99
143484,443,4,2025-09-05,0.01,Active,3,71.93
143485,443,4,2025-09-09,0.01,Active,2,51.82
143486,443,4,2025-09-15,0.01,Active,2,46.48
143487,443,4,2025-09-19,0.01,Active,6,147.72
143488,443,4,2025-09-25,0.01,Active,5,121.09
143489,443,4,2025-09-30,0.01,Active,4,108.14
143490,443,4,2025-10-05,0.01,Active,4,94.34
143491,443,4,2025-10-11,0.01,Active,3,76.36
143492,443,4,2025-10-14,0.01,Active,5,132.18
143493,443,4,2025-10-21,0.01,Active,4,103.08
143494,443,4,2025-10-26,0.01,Active,2,43.51
143495,443,4,2025-10-29,0.01,Active,6,146.14
143496,443,4,2025-11-02,0.01,Active,6,159.74
143497,443,4,2025-11-08,0.01,Active,2,41.65
143498,443,4,2025-11-14,0.01,Active,3,81.07
143499,443,4,2025-11-18,0.06,Active,1,19.36
143500,443,4,2025-11-25,0.11,Active,1,21.51
143501,443,4,2025-11-30,0.02,Active,3,72.68
143502,443,4,2025-12-04,0.01,Active,4,109.6
143503,443,4,2025-12-11,0.01,Active,4,100.35
143504,443,4,2025-12-15,0.01,Active,3,66.41
143505,443,4,2025-12-19,0.01,Active,5,125.6
143506,443,4,2025-12-26,0.01,Active,5,131.75
143507,443,4,2025-12-31,0.01,Active,5,127.87
143508,443,4,2026-01-07,0.01,Active,5,127.11
143509,443,4,2026-01-10,0.01,Active,2,41.95
143510,443,4,2026-01-14,0.01,Active,7,183.76
143511,443,4,2026-01-18,0.06,Active,1,32.09
143512,443,4,2026-01-21,0.01,Active,5,128.33
143513,443,4,2026-01-24,0.01,Active,5,131.11
143514,443,4,2026-01-27,0.01,Active,4,98.44
143515,443,4,2026-02-01,0.01,Active,4,92.22
143516,443,4,2026-02-05,0.01,Active,5,126.09
143517,443,4,2026-02-11,0.01,Active,5,123.94
143518,443,4,2026-02-16,0.01,Active,6,140.12
143519,443,4,2026-02-20,0.01,Active,4,106.55
143520,443,4,2026-02-23,0.01,Active,3,81.62
143521,443,4,2026-02-27,0.01,Active,4,108.98
143522,443,4,2026-03-04,0.01,Active,4,100.33
143523,443,4,2026-03-11,0.01,Active,7,183.81
143524,443,4,2026-03-17,0.01,Active,6,155.09
143525,443,4,2026-03-21,0.01,Active,2,49.49
143526,443,4,2026-03-28,0.01,Active,5,123.73
143527,443,4,2026-04-03,0.01,Active,3,82.57
143528,443,4,2026-04-09,0.01,Active,6,149.86
143529,443,4,2026-04-16,0.01,Active,7,177.15
143530,443,4,2026-04-23,0.01,Active,5,130.22
143531,443,4,2026-04-27,0.01,Active,2,53.42
143532,443,4,2026-04-30,0.01,Active,5,119.99
143533,443,4,2026-05-06,0.01,Active,4,104.2
143534,443,4,2026-05-12,0.01,Active,3,82.0
143535,443,4,2026-05-18,0.01,Active,4,105.76
143536,443,4,2026-05-24,0.01,Active,4,109.35
143537,443,4,2026-05-28,0.01,Active,5,116.39
143538,443,4,2026-06-01,0.01,Active,6,152.25
143539,443,4,2026-06-08,0.01,Active,5,117.1
143540,443,4,2026-06-12,0.01,Active,2,41.98
143541,443,4,2026-06-17,0.01,Active,2,59.73
143542,443,4,2026-06-22,0.01,Active,5,126.64
143543,443,4,2026-06-29,0.01,Active,4,101.99
143544,444,4,2023-03-20,0.7511,Churned,0,0.0
143545,444,4,2023-03-24,0.8011,Churned,1,24.92
143546,444,4,2023-03-29,0.7611,Churned,2,21.61
143547,444,4,2023-04-03,0.95,Churned,0,0.0
143548,444,4,2023-04-08,0.95,Churned,0,0.0
143549,444,4,2023-04-14,0.95,Churned,0,0.0
143550,444,4,2023-04-18,0.95,Churned,1,11.84
143551,444,4,2023-04-23,0.95,Churned,0,0.0
143552,444,4,2023-04-26,0.95,Churned,0,0.0
143553,444,4,2023-04-29,0.95,Churned,0,0.0
143554,444,4,2023-05-02,0.95,Churned,0,0.0
143555,444,4,2023-05-05,0.95,Churned,1,9.92
143556,444,4,2023-05-10,0.95,Churned,1,5.0
143557,444,4,2023-05-14,0.95,Churned,1,11.53
143558,444,4,2023-05-19,0.95,Churned,0,0.0
143559,444,4,2023-05-26,0.95,Churned,1,8.26
143560,444,4,2023-05-30,0.95,Churned,0,0.0
143561,444,4,2023-06-06,0.86,Churned,3,50.26
143562,444,4,2023-06-11,0.95,Churned,0,0.0
143563,444,4,2023-06-14,0.95,Churned,0,0.0
143564,444,4,2023-06-21,0.91,Churned,2,31.91
143565,444,4,2023-06-28,0.95,Churned,0,0.0
143566,444,4,2023-07-01,0.95,Churned,0,0.0
143567,444,4,2023-07-06,0.91,Churned,2,29.05
143568,444,4,2023-07-13,0.87,Churned,3,39.23
143569,444,4,2023-07-16,0.95,Churned,0,0.0
143570,444,4,2023-07-22,0.95,Churned,0,0.0
143571,444,4,2023-07-25,0.95,Churned,0,0.0
143572,444,4,2023-07-31,0.95,Churned,1,9.27
143573,444,4,2023-08-05,0.91,Churned,2,30.9
143574,444,4,2023-08-08,0.95,Churned,0,0.0
143575,444,4,2023-08-15,0.91,Churned,2,39.97
143576,444,4,2023-08-21,0.95,Churned,0,0.0
143577,444,4,2023-08-25,0.95,Churned,0,0.0
143578,444,4,2023-08-28,0.91,Churned,2,25.44
143579,444,4,2023-08-31,0.87,Churned,2,28.97
143580,444,4,2023-09-05,0.83,Churned,2,26.88
143581,444,4,2023-09-11,0.79,Churned,2,24.12
143582,444,4,2023-09-14,0.89,Churned,1,7.31
143583,444,4,2023-09-21,0.85,Churned,3,37.73
143584,444,4,2023-09-28,0.95,Churned,0,0.0
143585,444,4,2023-10-02,0.91,Churned,2,28.17
143586,444,4,2023-10-08,0.82,Churned,3,54.32
143587,444,4,2023-10-13,0.87,Churned,1,20.76
143588,444,4,2023-10-16,0.78,Churned,3,48.11
143589,444,4,2023-10-19,0.95,Churned,0,0.0
143590,444,4,2023-10-26,0.95,Churned,1,15.33
143591,444,4,2023-11-02,0.91,Churned,2,21.67
143592,444,4,2023-11-05,0.95,Churned,1,20.57
143593,444,4,2023-11-09,0.95,Churned,1,18.91
143594,444,4,2023-11-15,0.91,Churned,2,25.36
143595,444,4,2023-11-20,0.95,Churned,0,0.0
143596,444,4,2023-11-27,0.95,Churned,0,0.0
143597,444,4,2023-12-04,0.91,Churned,2,21.3
143598,444,4,2023-12-11,0.95,Churned,1,14.42
143599,444,4,2023-12-15,0.86,Churned,3,52.82
143600,444,4,2023-12-19,0.82,Churned,2,25.14
143601,444,4,2023-12-26,0.95,Churned,0,0.0
143602,444,4,2023-12-30,0.91,Churned,2,30.7
143603,444,4,2024-01-02,0.95,Churned,1,14.13
143604,444,4,2024-01-09,0.91,Churned,3,37.13
143605,444,4,2024-01-14,0.95,Churned,0,0.0
143606,444,4,2024-01-17,0.91,Churned,2,34.63
143607,444,4,2024-01-21,0.95,Churned,1,14.2
143608,444,4,2024-01-27,0.95,Churned,0,0.0
143609,444,4,2024-01-30,0.95,Churned,1,8.85
143610,444,4,2024-02-02,0.95,Churned,0,0.0
143611,444,4,2024-02-09,0.95,Churned,1,24.98
143612,444,4,2024-02-14,0.95,Churned,1,6.5
143613,444,4,2024-02-18,0.95,Churned,1,5.62
143614,444,4,2024-02-24,0.86,Churned,3,47.61
143615,444,4,2024-03-02,0.95,Churned,0,0.0
143616,444,4,2024-03-08,0.95,Churned,0,0.0
143617,444,4,2024-03-13,0.95,Churned,1,9.16
143618,444,4,2024-03-17,0.95,Churned,1,21.3
143619,444,4,2024-03-24,0.95,Churned,1,5.51
143620,444,4,2024-03-31,0.95,Churned,1,11.84
143621,444,4,2024-04-06,0.95,Churned,0,0.0
143622,444,4,2024-04-10,0.95,Churned,0,0.0
143623,444,4,2024-04-13,0.95,Churned,0,0.0
143624,444,4,2024-04-19,0.95,Churned,1,8.22
143625,444,4,2024-04-24,0.91,Churned,2,21.2
143626,444,4,2024-04-30,0.87,Churned,2,24.2
143627,444,4,2024-05-04,0.92,Churned,1,18.67
143628,444,4,2024-05-09,0.83,Churned,3,51.47
143629,444,4,2024-05-12,0.95,Churned,0,0.0
143630,444,4,2024-05-17,0.95,Churned,1,22.72
143631,444,4,2024-05-20,0.91,Churned,2,28.06
143632,444,4,2024-05-24,0.82,Churned,3,41.27
143633,444,4,2024-05-29,0.78,Churned,2,37.21
143634,444,4,2024-06-02,0.88,Churned,1,6.36
143635,444,4,2024-06-06,0.93,Churned,1,20.57
143636,444,4,2024-06-11,0.95,Churned,0,0.0
143637,444,4,2024-06-15,0.91,Churned,2,24.84
143638,444,4,2024-06-21,0.87,Churned,3,36.5
143639,444,4,2024-06-26,0.92,Churned,1,18.3
143640,444,4,2024-06-29,0.88,Churned,2,27.64
143641,444,4,2024-07-04,0.95,Churned,0,0.0
143642,444,4,2024-07-08,0.91,Churned,2,35.41
143643,444,4,2024-07-11,0.87,Churned,2,34.91
143644,444,4,2024-07-17,0.92,Churned,1,12.6
143645,444,4,2024-07-20,0.95,Churned,1,8.32
143646,444,4,2024-07-25,0.95,Churned,0,0.0
143647,444,4,2024-07-29,0.95,Churned,0,0.0
143648,444,4,2024-08-02,0.91,Churned,2,33.46
143649,444,4,2024-08-05,0.95,Churned,1,17.48
143650,444,4,2024-08-12,0.91,Churned,2,23.53
143651,444,4,2024-08-16,0.95,Churned,0,0.0
143652,444,4,2024-08-19,0.91,Churned,2,36.23
143653,444,4,2024-08-24,0.95,Churned,0,0.0
143654,444,4,2024-08-27,0.95,Churned,1,11.99
143655,444,4,2024-08-30,0.91,Churned,2,37.89
143656,444,4,2024-09-04,0.95,Churned,1,14.34
143657,444,4,2024-09-07,0.95,Churned,1,12.24
143658,444,4,2024-09-13,0.95,Churned,0,0.0
143659,444,4,2024-09-17,0.95,Churned,1,7.42
143660,444,4,2024-09-23,0.95,Churned,0,0.0
143661,444,4,2024-09-29,0.95,Churned,0,0.0
143662,444,4,2024-10-03,0.95,Churned,0,0.0
143663,444,4,2024-10-08,0.91,Churned,2,31.04
143664,444,4,2024-10-14,0.95,Churned,0,0.0
143665,444,4,2024-10-18,0.95,Churned,1,14.71
143666,444,4,2024-10-25,0.95,Churned,0,0.0
143667,444,4,2024-10-30,0.95,Churned,0,0.0
143668,444,4,2024-11-04,0.95,Churned,0,0.0
143669,444,4,2024-11-08,0.95,Churned,1,16.09
143670,444,4,2024-11-14,0.95,Churned,0,0.0
143671,444,4,2024-11-20,0.91,Churned,2,30.1
143672,444,4,2024-11-25,0.95,Churned,1,6.35
143673,444,4,2024-12-02,0.95,Churned,1,5.16
143674,444,4,2024-12-09,0.95,Churned,0,0.0
143675,444,4,2024-12-12,0.91,Churned,2,38.71
143676,444,4,2024-12-19,0.95,Churned,0,0.0
143677,444,4,2024-12-23,0.95,Churned,0,0.0
143678,444,4,2024-12-26,0.95,Churned,0,0.0
143679,444,4,2025-01-02,0.95,Churned,0,0.0
143680,444,4,2025-01-09,0.95,Churned,1,23.11
143681,444,4,2025-01-12,0.95,Churned,1,6.91
143682,444,4,2025-01-18,0.95,Churned,0,0.0
143683,444,4,2025-01-23,0.95,Churned,0,0.0
143684,444,4,2025-01-26,0.95,Churned,0,0.0
143685,444,4,2025-02-01,0.95,Churned,0,0.0
143686,444,4,2025-02-06,0.95,Churned,0,0.0
143687,444,4,2025-02-09,0.95,Churned,0,0.0
143688,444,4,2025-02-15,0.95,Churned,1,7.14
143689,444,4,2025-02-21,0.95,Churned,1,8.69
143690,444,4,2025-02-28,0.95,Churned,0,0.0
143691,444,4,2025-03-07,0.95,Churned,0,0.0
143692,444,4,2025-03-11,0.95,Churned,0,0.0
143693,444,4,2025-03-17,0.91,Churned,2,25.4
143694,444,4,2025-03-22,0.95,Churned,0,0.0
143695,444,4,2025-03-26,0.95,Churned,1,13.23
143696,444,4,2025-04-02,0.91,Churned,2,30.53
143697,444,4,2025-04-08,0.95,Churned,0,0.0
143698,444,4,2025-04-14,0.95,Churned,1,14.0
143699,444,4,2025-04-21,0.95,Churned,1,24.91
143700,444,4,2025-04-25,0.91,Churned,2,33.12
143701,444,4,2025-05-02,0.95,Churned,0,0.0
143702,444,4,2025-05-08,0.95,Churned,1,14.92
143703,444,4,2025-05-11,0.95,Churned,0,0.0
143704,444,4,2025-05-17,0.95,Churned,0,0.0
143705,444,4,2025-05-24,0.95,Churned,0,0.0
143706,444,4,2025-05-28,0.95,Churned,1,23.58
143707,444,4,2025-06-04,0.95,Churned,0,0.0
143708,444,4,2025-06-09,0.95,Churned,0,0.0
143709,444,4,2025-06-15,0.95,Churned,0,0.0
143710,444,4,2025-06-20,0.91,Churned,2,27.82
143711,444,4,2025-06-24,0.95,Churned,1,18.76
143712,444,4,2025-06-28,0.95,Churned,1,5.88
143713,444,4,2025-07-03,0.95,Churned,1,10.15
143714,444,4,2025-07-10,0.91,Churned,2,29.68
143715,444,4,2025-07-15,0.95,Churned,0,0.0
143716,444,4,2025-07-19,0.95,Churned,0,0.0
143717,444,4,2025-07-26,0.91,Churned,2,25.01
143718,444,4,2025-07-30,0.95,Churned,1,14.68
143719,444,4,2025-08-06,0.95,Churned,0,0.0
143720,444,4,2025-08-09,0.95,Churned,1,18.02
143721,444,4,2025-08-16,0.95,Churned,0,0.0
143722,444,4,2025-08-21,0.95,Churned,1,22.89
143723,444,4,2025-08-25,0.95,Churned,1,8.98
143724,444,4,2025-08-28,0.95,Churned,0,0.0
143725,444,4,2025-09-03,0.95,Churned,0,0.0
143726,444,4,2025-09-06,0.91,Churned,2,25.08
143727,444,4,2025-09-11,0.95,Churned,0,0.0
143728,444,4,2025-09-18,0.95,Churned,0,0.0
143729,444,4,2025-09-25,0.95,Churned,0,0.0
143730,444,4,2025-09-28,0.91,Churned,2,32.51
143731,444,4,2025-10-02,0.95,Churned,0,0.0
143732,444,4,2025-10-09,0.91,Churned,2,29.41
143733,444,4,2025-10-12,0.95,Churned,0,0.0
143734,444,4,2025-10-18,0.95,Churned,0,0.0
143735,444,4,2025-10-22,0.95,Churned,0,0.0
143736,444,4,2025-10-28,0.95,Churned,0,0.0
143737,444,4,2025-11-04,0.95,Churned,1,17.48
143738,444,4,2025-11-07,0.95,Churned,0,0.0
143739,444,4,2025-11-10,0.95,Churned,1,14.34
143740,444,4,2025-11-13,0.95,Churned,1,12.73
143741,444,4,2025-11-17,0.91,Churned,2,24.22
143742,444,4,2025-11-22,0.95,Churned,1,20.69
143743,444,4,2025-11-26,0.95,Churned,0,0.0
143744,444,4,2025-12-02,0.95,Churned,0,0.0
143745,444,4,2025-12-09,0.95,Churned,0,0.0
143746,444,4,2025-12-13,0.95,Churned,0,0.0
143747,444,4,2025-12-19,0.95,Churned,0,0.0
143748,444,4,2025-12-24,0.95,Churned,0,0.0
143749,444,4,2025-12-29,0.95,Churned,1,14.32
143750,444,4,2026-01-04,0.95,Churned,0,0.0
143751,444,4,2026-01-10,0.95,Churned,0,0.0
143752,444,4,2026-01-13,0.95,Churned,1,8.46
143753,444,4,2026-01-19,0.95,Churned,1,9.97
143754,444,4,2026-01-23,0.95,Churned,0,0.0
143755,444,4,2026-01-27,0.95,Churned,0,0.0
143756,444,4,2026-02-03,0.95,Churned,0,0.0
143757,444,4,2026-02-06,0.95,Churned,1,15.33
143758,444,4,2026-02-10,0.95,Churned,0,0.0
143759,444,4,2026-02-13,0.95,Churned,0,0.0
143760,444,4,2026-02-19,0.95,Churned,1,24.54
143761,444,4,2026-02-23,0.95,Churned,0,0.0
143762,444,4,2026-03-02,0.95,Churned,0,0.0
143763,444,4,2026-03-07,0.95,Churned,0,0.0
143764,444,4,2026-03-10,0.95,Churned,0,0.0
143765,444,4,2026-03-15,0.95,Churned,0,0.0
143766,444,4,2026-03-19,0.95,Churned,0,0.0
143767,444,4,2026-03-23,0.95,Churned,0,0.0
143768,444,4,2026-03-30,0.95,Churned,0,0.0
143769,444,4,2026-04-04,0.95,Churned,0,0.0
143770,444,4,2026-04-09,0.95,Churned,0,0.0
143771,444,4,2026-04-12,0.95,Churned,0,0.0
143772,444,4,2026-04-17,0.95,Churned,0,0.0
143773,444,4,2026-04-20,0.95,Churned,1,20.57
143774,444,4,2026-04-27,0.95,Churned,0,0.0
143775,444,4,2026-05-01,0.95,Churned,0,0.0
143776,444,4,2026-05-08,0.95,Churned,1,14.1
143777,444,4,2026-05-14,0.95,Churned,0,0.0
143778,444,4,2026-05-21,0.95,Churned,1,15.63
143779,444,4,2026-05-28,0.95,Churned,0,0.0
143780,444,4,2026-06-03,0.95,Churned,0,0.0
143781,444,4,2026-06-07,0.95,Churned,0,0.0
143782,444,4,2026-06-10,0.95,Churned,1,8.68
143783,444,4,2026-06-16,0.95,Churned,1,19.42
143784,444,4,2026-06-21,0.95,Churned,0,0.0
143785,444,4,2026-06-25,0.95,Churned,0,0.0
143786,444,4,2026-06-30,0.95,Churned,0,0.0
143787,445,4,2021-08-15,0.3888,Active,2,20.31
143788,445,4,2021-08-19,0.6388,At Risk,0,0.0
143789,445,4,2021-08-23,0.8888,Churned,0,0.0
143790,445,4,2021-08-29,0.7988,Churned,3,51.88
143791,445,4,2021-09-05,0.95,Churned,0,0.0
143792,445,4,2021-09-12,0.91,Churned,3,37.01
143793,445,4,2021-09-15,0.95,Churned,0,0.0
143794,445,4,2021-09-20,0.86,Churned,3,49.97
143795,445,4,2021-09-26,0.95,Churned,0,0.0
143796,445,4,2021-10-03,0.91,Churned,2,20.63
143797,445,4,2021-10-09,0.95,Churned,0,0.0
143798,445,4,2021-10-13,0.95,Churned,0,0.0
143799,445,4,2021-10-18,0.91,Churned,2,37.32
143800,445,4,2021-10-21,0.95,Churned,0,0.0
143801,445,4,2021-10-26,0.91,Churned,2,38.5
143802,445,4,2021-11-01,0.95,Churned,0,0.0
143803,445,4,2021-11-04,0.91,Churned,3,39.19
143804,445,4,2021-11-11,0.95,Churned,1,23.8
143805,445,4,2021-11-18,0.95,Churned,0,0.0
143806,445,4,2021-11-25,0.95,Churned,0,0.0
143807,445,4,2021-11-29,0.91,Churned,3,39.93
143808,445,4,2021-12-05,0.95,Churned,0,0.0
143809,445,4,2021-12-11,0.95,Churned,1,10.31
143810,445,4,2021-12-14,0.95,Churned,1,6.38
143811,445,4,2021-12-17,0.95,Churned,0,0.0
143812,445,4,2021-12-23,0.95,Churned,0,0.0
143813,445,4,2021-12-27,0.91,Churned,3,37.27
143814,445,4,2021-12-30,0.87,Churned,2,34.25
143815,445,4,2022-01-06,0.95,Churned,0,0.0
143816,445,4,2022-01-11,0.95,Churned,0,0.0
143817,445,4,2022-01-16,0.95,Churned,0,0.0
143818,445,4,2022-01-20,0.91,Churned,2,23.59
143819,445,4,2022-01-23,0.95,Churned,0,0.0
143820,445,4,2022-01-28,0.95,Churned,0,0.0
143821,445,4,2022-01-31,0.95,Churned,0,0.0
143822,445,4,2022-02-03,0.95,Churned,0,0.0
143823,445,4,2022-02-07,0.91,Churned,3,36.59
143824,445,4,2022-02-11,0.87,Churned,2,32.54
143825,445,4,2022-02-18,0.92,Churned,1,23.55
143826,445,4,2022-02-21,0.83,Churned,3,54.12
143827,445,4,2022-02-24,0.95,Churned,0,0.0
143828,445,4,2022-02-28,0.95,Churned,1,19.19
143829,445,4,2022-03-03,0.95,Churned,0,0.0
143830,445,4,2022-03-09,0.95,Churned,0,0.0
143831,445,4,2022-03-14,0.95,Churned,0,0.0
143832,445,4,2022-03-18,0.91,Churned,2,36.9
143833,445,4,2022-03-25,0.95,Churned,0,0.0
143834,445,4,2022-04-01,0.91,Churned,2,30.18
143835,445,4,2022-04-08,0.95,Churned,0,0.0
143836,445,4,2022-04-12,0.95,Churned,0,0.0
143837,445,4,2022-04-15,0.95,Churned,1,7.58
143838,445,4,2022-04-22,0.95,Churned,0,0.0
143839,445,4,2022-04-25,0.95,Churned,1,13.27
143840,445,4,2022-04-29,0.86,Churned,3,42.0
143841,445,4,2022-05-04,0.95,Churned,0,0.0
143842,445,4,2022-05-11,0.91,Churned,2,37.39
143843,445,4,2022-05-14,0.95,Churned,0,0.0
143844,445,4,2022-05-20,0.95,Churned,0,0.0
143845,445,4,2022-05-23,0.95,Churned,0,0.0
143846,445,4,2022-05-26,0.86,Churned,3,48.69
143847,445,4,2022-05-30,0.82,Churned,2,22.18
143848,445,4,2022-06-03,0.95,Churned,0,0.0
143849,445,4,2022-06-06,0.95,Churned,1,16.16
143850,445,4,2022-06-10,0.95,Churned,0,0.0
143851,445,4,2022-06-15,0.95,Churned,0,0.0
143852,445,4,2022-06-21,0.95,Churned,0,0.0
143853,445,4,2022-06-27,0.91,Churned,2,31.81
143854,445,4,2022-07-01,0.95,Churned,1,17.33
143855,445,4,2022-07-08,0.95,Churned,0,0.0
143856,445,4,2022-07-11,0.95,Churned,1,13.37
143857,445,4,2022-07-14,0.95,Churned,1,21.61
143858,445,4,2022-07-17,0.95,Churned,0,0.0
143859,445,4,2022-07-23,0.95,Churned,1,16.63
143860,445,4,2022-07-26,0.95,Churned,1,9.65
143861,445,4,2022-08-02,0.91,Churned,2,26.92
143862,445,4,2022-08-06,0.95,Churned,1,19.2
143863,445,4,2022-08-09,0.91,Churned,2,21.2
143864,445,4,2022-08-16,0.82,Churned,3,44.82
143865,445,4,2022-08-19,0.73,Churned,3,45.61
143866,445,4,2022-08-22,0.78,Churned,1,23.13
143867,445,4,2022-08-27,0.83,Churned,1,21.98
143868,445,4,2022-09-03,0.88,Churned,1,21.81
143869,445,4,2022-09-08,0.95,Churned,0,0.0
143870,445,4,2022-09-14,0.91,Churned,2,30.69
143871,445,4,2022-09-18,0.82,Churned,3,42.53
143872,445,4,2022-09-25,0.95,Churned,0,0.0
143873,445,4,2022-09-29,0.95,Churned,0,0.0
143874,445,4,2022-10-05,0.95,Churned,1,7.33
143875,445,4,2022-10-12,0.95,Churned,0,0.0
143876,445,4,2022-10-16,0.95,Churned,1,17.0
143877,445,4,2022-10-19,0.95,Churned,0,0.0
143878,445,4,2022-10-25,0.95,Churned,0,0.0
143879,445,4,2022-10-30,0.95,Churned,0,0.0
143880,445,4,2022-11-03,0.95,Churned,1,12.74
143881,445,4,2022-11-10,0.95,Churned,0,0.0
143882,445,4,2022-11-14,0.91,Churned,2,23.09
143883,445,4,2022-11-17,0.95,Churned,0,0.0
